feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,filename,label
-2.4791509161303584,2.2259174645907707,-1.7316250295209603,1.5321775165711589,-1.16531536902902,1.0880198503543335,-0.8148916219410124,0.8038528645679107,-0.5787973057114997,0.6078283759029425,-0.4179661099217263,0.4758232366075095,-0.3081755261524166,0.38337990779636166,-0.229510294864727,0.3153473786597476,-0.16942346799079225,0.26146827753435964,-0.12092286593928382,0.21830851927353315,-0.08358784132793426,0.1872429566711037,-355.16888,56.2054,0.17794011533260345,-233.67119,-362.13107,-470.5876,171.1309,40.769596,-0.3804480731487274,255.16792,177.79607,57.677677,-35.492798,32.157536,-0.1786840856075287,36.56729,-33.208054,-122.1716,34.770863,26.576347,1.4432334899902344,137.04404,29.549084,-20.94014,10.726889,18.791283,-0.03251723200082779,67.10149,10.312357,-64.539894,-12.884102,19.232355,-0.22363393008708954,39.325386,-11.722551,-68.715744,20.518513,13.753211,0.3450741171836853,64.695404,20.254421,-16.599594,-15.694036,14.267491,-0.36211273074150085,16.266525,-14.455256,-59.832195,-19.121344,12.608536,-0.24320559203624725,14.337865,-17.648914,-57.384388,-1.956433,10.450562,-0.6876378059387207,27.142523,-0.5059344,-42.714626,-9.504941,8.788989,0.021404661238193512,17.026878,-9.392002,-32.52986,-1.8062098,10.726404,-0.034878119826316833,28.40332,-2.0976958,-37.143166,0.05854356867061201,0.05231902486255652,1.9549667789360612,0.2646484375,0.0380859375,0.00927734375,1797.5624560208573,775.7008611681624,0.26525221673855376,3499.1455078125,1690.3564453125,366.064453125,952.64478960367,508.5285420594823,1.7246007343726328,2829.6949752604073,793.7970089158363,339.6504106072476,20.21599037787956,7.120981190981742,0.27877049768696927,49.30681828803388,20.648992341900463,3.5530156117378384,11.67194415789643,4.6309350513888425,0.5128397653562736,31.24237977134509,11.39843853399507,2.423466087696319,15.255882600156466,4.723937623948131,0.5031946734224935,36.27993008967839,14.755167700615198,5.267184120847466,15.910096430629395,4.382483741543531,0.6807986009535799,32.27978876859764,15.44789208732448,7.005393446292721,17.62501871622304,4.106305907737717,0.5488253310636575,30.08069836286213,17.009815371238137,9.226827781554654,17.501927966296652,3.0539787997604257,0.7265884073650322,30.19970203573505,17.160322121411546,11.24401516177555,35.5843865012474,4.724393501828196,1.1623798498587248,53.0494358100281,34.81554929047347,27.45795618235598,1765.9880932457982,355.6662836359099,0.16620557079907639,2619.1013570031273,1724.2347746546857,983.4728057638479,00109.mp4,1
-2.37656569764201,2.173912658735755,-1.739465580889449,1.5693042071883776,-1.230784516443487,1.1516098078080834,-0.8806186842206892,0.8497983341322037,-0.618125447335148,0.6250392627363387,-0.430914544096364,0.4728009226981384,-0.3082697769154422,0.37353592561919474,-0.22716919549899553,0.3071601127139524,-0.17341809258593993,0.2643620695803747,-0.13959171709878904,0.23716287154269378,-0.11674998236774849,0.21698706233894988,-308.72333,34.088028,-0.006760079879313707,-219.35532,-307.76263,-385.9833,221.27386,31.21831,-0.2921706438064575,288.28113,224.49252,142.86926,7.3986073,19.628588,-0.8025020360946655,47.201775,11.363861,-75.87283,12.390237,19.867556,0.2624428868293762,79.01165,13.756981,-40.32776,7.544321,16.39058,-0.3407247066497803,45.148693,9.4143095,-35.677612,-1.842153,11.477142,-0.4963891804218292,27.130207,0.08110841,-34.345573,10.5469885,9.746218,0.1435542106628418,39.716103,10.731619,-15.129396,-13.70323,10.9073515,-0.22596494853496552,10.589186,-13.533792,-46.507786,-5.745898,7.6429563,0.21594765782356262,23.208088,-5.6998444,-22.12484,5.448289,7.077816,0.10262726992368698,24.328775,4.9034486,-12.980988,-7.868233,8.028484,-0.14639265835285187,16.036821,-7.4682646,-32.339485,3.8676307,7.4358416,0.3257376253604889,30.562588,3.6629462,-17.85055,0.020925328351449276,0.011272510963099844,2.9040668876042286,0.08447265625,0.01904296875,0.005859375,845.6658404806386,558.8415149107367,2.8547685681778328,3326.8798828125,678.2958984375,333.7646484375,461.54143266113516,200.2205809395537,2.890760824349312,1422.8557210209285,400.16736148144946,272.73758537955973,13.11512342833685,5.036698751497463,0.9440855657933693,37.754292980049954,12.543989947457812,3.6883646009215774,10.601698827508645,3.727798475321925,0.4513633088044291,23.415043654133044,10.17220629307748,3.2427118651544617,14.945595249952587,4.197789219287791,0.2772586293828787,28.8319223106491,15.012899969019024,4.510132211640309,15.964515764591733,4.219627968338029,0.6493457994721031,32.937273117128484,15.672738822545366,7.1735413115657405,17.610257551342375,3.4659516330199653,0.4245008936549306,32.207184441697414,17.182342303081022,8.617843448299638,15.927989662412074,2.102958868550523,0.7426985967657962,25.044742096731042,15.696210150430552,11.417134884965497,34.490526768825106,3.407414718137123,-0.547213855836899,47.41255560969719,33.914151773401,8.765995394185556,1200.1027905651486,433.27151269920375,1.6662476909677013,3120.9893150087346,1074.0234697643882,625.9169255325564,00010.mp4,1
-2.5910441013634173,2.2800288313810673,-1.7237384283853991,1.4950401089513743,-1.1059971647091544,1.0282070860023937,-0.7486535743972879,0.7463146440253098,-0.5209182908247938,0.5606946635750307,-0.3695581858716047,0.43780388293701855,-0.27070595926415403,0.3591572803583928,-0.2080020112047744,0.307857027986074,-0.16437467607437647,0.2698006722585425,-0.130717818292089,0.23932581681136056,-0.10205264179452105,0.2115328378950077,-286.28625,75.453995,-0.4558071494102478,-164.72888,-282.3168,-534.2324,166.90643,45.181656,-0.6499448418617249,249.28714,172.91507,0.0,-17.377821,35.962482,-0.04737912490963936,60.419907,-14.863872,-94.09772,20.401297,26.193438,0.32731473445892334,94.80724,20.588968,-30.089642,15.117165,18.817596,0.05765485391020775,64.26244,16.457716,-27.634846,-18.24909,19.93256,-0.47342103719711304,19.800388,-16.230463,-68.639305,-2.4582858,15.915566,0.3196949064731598,46.86483,-1.7335929,-47.8536,-9.213362,14.403826,-0.1542607843875885,29.743326,-8.479077,-56.454094,-10.013707,11.82735,-0.08729613572359085,21.452412,-9.350979,-41.586273,-5.632105,11.038535,-0.5600033402442932,18.260372,-3.8298278,-44.236313,-11.734104,11.393584,-0.5253614187240601,11.312284,-10.999939,-48.54457,-3.9539323,10.630624,-0.12460017949342728,23.597034,-4.0156736,-36.846935,0.040006134092003855,0.04268940792449911,3.1224441436101276,0.23876953125,0.02587890625,0.0,1419.8222430455203,757.3441665806962,1.79702350225691,7719.6533203125,1313.525390625,0.0,731.8983190737596,444.98095056186617,2.703690373889633,3670.73234231231,619.742754023928,0.0,21.089143185495402,7.001956157330661,0.6410686838455326,61.08312832048898,21.25345109359302,3.7684514174394863,13.48626744271836,5.610678314928556,0.5096694796933002,34.64117869165916,13.139852852385774,2.9782419062612293,16.527211006686088,5.743044433578783,0.5213217536141629,35.87051736155647,15.902008462993077,2.5265336437289214,16.704984430456864,5.173556612940527,0.70205745016084,35.12043926450078,15.82505234780736,3.7932268731276935,16.240996511566497,3.1947205492151394,0.25090201986773314,27.2705963925268,16.006225785294106,3.9983356059355657,19.536712383960687,4.07809403767452,0.1689729894529765,33.580593757349995,19.43149611570998,5.094405395842955,36.26552248119487,5.776463007183495,-0.34219572453555347,51.667927847851864,36.30387876105961,7.295336823854601,1517.3306935620642,449.1342026771177,2.432197056129268,6042.645467680083,1467.6541632008941,0.0,00118.mp4,1
-2.5063921173140193,2.2430442828086328,-1.7325948190585814,1.5192949757861616,-1.1431884233746534,1.0635017613571338,-0.7905082743588865,0.7821079441255722,-0.5581454648501909,0.5881139805718651,-0.39874206142895874,0.4610256871721253,-0.30026300245242304,0.3854505250810339,-0.24074194545966496,0.3355668126257428,-0.19545193349143097,0.2917032269850442,-0.15171245792146373,0.24828089704916495,-0.10977343270941776,0.20942383885721372,-379.86942,60.42842,-0.5624375343322754,-274.02246,-372.27432,-529.7474,185.78806,38.777138,-0.5783215165138245,251.91327,192.5823,89.59033,-17.682005,36.362583,0.06509764492511749,78.806076,-19.809666,-130.32,34.497383,29.059526,0.7667589783668518,113.494934,31.142197,-17.249603,24.214733,18.56998,0.27494490146636963,78.502365,23.141178,-28.352854,-6.7778554,22.574347,-0.37997904419898987,50.553696,-1.9122975,-67.77754,8.731413,17.338217,-0.2641146183013916,50.667725,8.467877,-43.166164,-15.403804,14.56518,-0.2865743637084961,19.028702,-14.359972,-63.772034,-10.775708,11.176916,-0.06028009206056595,21.715572,-10.503761,-45.891983,-0.39541566,10.364527,0.2701728641986847,34.815285,-1.0696921,-26.535603,-15.914117,11.522698,-0.27797290682792664,8.90759,-15.511873,-57.027958,-4.249422,9.599772,-0.5900939702987671,14.890913,-2.9379592,-34.30069,0.042858064483484455,0.04709004479987525,2.4490853180813597,0.22265625,0.0263671875,0.0078125,1314.4319050052623,726.4174844727853,1.0414748110291867,3413.0126953125,1130.4931640625,183.0322265625,722.6301523070614,463.5944534698612,2.120380676475801,2388.958298526088,575.6522943554261,169.96652173895464,21.1933665383793,6.033613567873304,0.4270533201974269,44.085786593624626,21.05627720008845,4.572387252881653,11.785069254403513,4.520790958719627,0.5450580214219931,29.26663023045179,11.32610099802967,1.65473220518572,16.827843802359272,4.635248942338995,0.35096016060045887,33.8264204845168,16.400418742103493,4.717910884709828,16.00041548569133,4.6220206540868265,0.9981330254075635,36.5305314778899,15.325471779002719,6.275827461272565,17.299978387052207,3.0078076063619137,0.24440339841614572,28.36934101507044,17.17181587128772,10.078951620216886,19.791440846324498,3.401704797377612,0.35365977316693104,32.48300581215608,19.53096231963303,11.659004698129847,32.71035111333145,5.359657657723356,-0.223119476955232,46.6791692738174,32.745601718171365,4.506290772905494,1539.6812558440502,352.6714361926684,0.3807217026787404,2509.007048363939,1504.771095169433,694.8215770772191,00118.mp4,1
-2.377094242513369,2.188170027241249,-1.760879476990714,1.5901616305761939,-1.2406646172709785,1.1508079111723528,-0.8696826419577768,0.8352085176158024,-0.5996891418327968,0.6062504085173879,-0.4102387302906822,0.45354999969307047,-0.2884278883986778,0.355424759455357,-0.2077388235633648,0.2879762940416336,-0.15096945900045217,0.24028283565994338,-0.11128233234151146,0.20766236043596076,-0.08463471639558133,0.18580732614695322,-394.3806,58.97948,-0.618046224117279,-249.58469,-381.0517,-714.12683,187.48914,33.240288,-0.6457500457763672,257.90756,194.24173,43.546124,-54.38412,32.466774,-0.1648087352514267,20.915934,-54.354507,-147.19626,57.448956,23.981005,0.7150192856788635,129.37515,53.14959,0.9468447,-0.6377476,17.558685,-0.33492591977119446,45.107872,1.3884019,-57.60462,-14.668069,16.790985,-0.043310146778821945,28.271317,-14.1452465,-63.841312,36.76747,13.261174,-0.46828821301460266,74.89412,38.138206,-17.142515,-12.447487,13.561493,-0.3004995882511139,23.476479,-12.00101,-51.608536,1.1121929,12.124824,-0.45021316409111023,31.011333,2.9830317,-35.92908,1.6438615,10.208875,-0.4663800597190857,25.3119,3.0264802,-35.136875,-14.308213,9.997506,-0.6092095375061035,10.90664,-12.646715,-47.815098,10.5180025,9.813294,-0.20875774323940277,39.31504,10.768185,-23.758345,0.05291848104508197,0.0420668934563109,2.2430150916738816,0.2373046875,0.04345703125,0.00634765625,2126.6374137385487,670.582855119973,-0.37040944104311585,3703.7109375,2174.853515625,398.3642578125,1011.5858399880793,433.4650443887141,1.4209241916698385,2539.538865197911,916.6795886486321,318.4254442223073,17.645383984995032,6.043598471506008,0.8853182652568996,69.53782795906697,17.46363216636432,3.0283409816541242,13.079182090312727,4.953237789684748,0.27445880343609,30.64760921521822,12.80956707273776,1.5575006592212737,15.638324593766965,4.75258678306518,0.3431402803635009,33.064092148096215,15.484746444905621,4.335764404602914,16.25826327016982,4.4504541723271585,0.612493880162727,36.90287551302965,15.63684716323964,4.9802575858926765,16.254862460408784,3.4988270820347878,0.547276631784271,31.389023456066695,15.946561842448856,5.8057299063156735,17.115023953429006,3.193382593157458,0.5513082188618476,29.94682763688155,16.782868516807298,9.794166929542886,37.59655006402476,4.524853748468051,-0.3639171433834988,50.88370008087754,38.15484445289479,13.080683105429955,2066.503850330562,276.95869904263606,1.5220043399761343,4644.833522287318,2048.263072001805,1294.488713215412,00052.mp4,1
-2.4864346508118027,2.2495275377382824,-1.7638709364536282,1.5609628904275794,-1.179499130098369,1.08345524272431,-0.7935906893256739,0.7718574324260126,-0.5419689639267722,0.5698791987793114,-0.3802658884730578,0.438910762641201,-0.2710896990231117,0.3453577809124017,-0.19057456836126,0.2773118541792182,-0.13389985829897091,0.23016598155807777,-0.09498210960828239,0.19887629281337882,-0.0706524497616828,0.18052396994283892,-368.54556,40.598125,-0.3964081406593323,-259.0519,-365.30798,-606.0801,176.57552,27.906872,-0.35307735204696655,232.6817,175.47607,58.120094,-46.708427,24.544453,-0.6815718412399292,4.894226,-42.597458,-131.30981,46.615406,24.333555,0.907342255115509,127.26346,41.860348,-1.8384907,-2.0345583,16.860971,-0.08883215487003326,39.00148,-0.5253138,-43.869026,-4.9821157,11.957674,-0.12030556052923203,28.034767,-5.217532,-48.238846,26.623358,11.1238575,0.2735500633716583,61.69127,26.19693,-4.5489616,-27.234674,15.511699,-0.40676701068878174,10.598629,-25.057732,-70.239334,3.7149322,10.29315,0.2427019327878952,37.55854,3.0956426,-23.933044,6.7573256,8.050231,0.13340215384960175,35.751266,6.721424,-19.211258,-18.069204,9.176487,-0.4921831786632538,7.159091,-17.121677,-50.57438,7.746403,10.0015335,0.03335346654057503,34.187653,7.304991,-20.472496,0.06794891749678664,0.061065425286043466,2.3776569798537865,0.3095703125,0.0458984375,0.013671875,2250.939345175932,800.9098199767004,0.13542457319191864,3854.443359375,2185.6201171875,667.529296875,1124.304617976857,540.1165514337002,1.8441329279864913,3011.805673131593,920.9933268088981,461.80538615735793,19.53585526519196,5.499995161913942,0.921622309642918,51.11581103258966,18.581786917325378,5.052424409354641,11.18967565616405,3.6404842630237133,0.6783285121124409,29.48068574520962,10.899560380068223,0.9499988014197198,13.06754068804672,4.297599528828375,0.8099663241295662,30.20483199134447,12.504157499648521,3.5537456002361143,15.317167287976943,3.8523097406554756,0.6740345816090529,32.31530418503806,14.815774280013319,7.4508099422254315,16.34913061387569,3.3931775738546692,0.33092063834621416,26.787442711215682,15.991443348023338,9.093608634433359,16.94793018736338,3.0067440357490725,0.780188375019078,28.71728697613528,16.545970137098863,10.204769285931832,39.40015205742455,5.016001870950216,0.8608835148872024,55.67484059344194,38.65053035483875,18.149201120587946,2131.648954685453,310.2110880512834,0.09457144018059485,3500.044116187817,2145.1246487750527,1345.708538691923,00099.mp4,1
-2.460987298196441,2.2197816157513937,-1.7385968616133143,1.5482226915394182,-1.1902513696015358,1.114066100097943,-0.8378715927173068,0.8156435245213017,-0.5788026890447807,0.5934759313264026,-0.3955110777573233,0.44862640082618116,-0.2835986601743178,0.3607483730521224,-0.2109097162731731,0.2972916014875723,-0.15413260910968624,0.24694418338165672,-0.11067897871176524,0.21057822972951315,-0.08109869609643916,0.1870608975825781,-403.19595,83.80368,-0.4604097008705139,-258.02786,-382.2818,-566.50287,170.58163,54.030838,-0.3048717677593231,249.86295,180.3646,49.757404,-21.33301,35.073086,-0.6416230797767639,72.66974,-12.845831,-148.46748,33.954327,27.297012,0.9411378502845764,128.76831,27.609398,-20.19587,3.893978,17.964552,-0.003706050803884864,48.378906,4.373456,-43.267296,-14.519893,18.727282,-0.6697527766227722,33.77384,-11.682997,-84.12869,13.417162,15.423175,0.4900161325931549,59.512817,11.403931,-24.16441,-16.917187,16.483154,-0.3844796121120453,15.19154,-15.135817,-59.694977,-7.7932487,9.845046,-0.09488847106695175,21.781353,-7.9067497,-36.102028,0.81763303,10.068209,0.18996775150299072,28.735348,0.45217973,-23.121666,-13.798257,10.731632,0.12203259021043777,14.5801525,-14.21511,-44.65431,0.3371072,10.130245,-0.2504798173904419,27.975542,0.87368286,-30.749712,0.05635367858222491,0.05526514358579686,2.112171350442225,0.26953125,0.03369140625,0.01025390625,1723.6066271633163,933.8984063983124,0.3187317231329058,3585.2783203125,1658.056640625,376.8310546875,926.7919636569465,548.2362621376868,1.472195666433776,2732.252871968262,749.6700541798637,276.8647839212269,22.76485869292372,6.582690338287045,0.5644652565490985,50.500380334425564,22.34937066300974,6.236571130173076,12.237664120513617,4.734188929471274,0.41681629943858134,28.489794502700043,11.837219603268718,1.8674820073962537,15.50324585577929,4.6732223325453255,0.40610072935322744,36.30774075933652,15.313428258512085,4.895317936742352,16.00232518780727,4.905328570979417,0.8961008206602551,36.1322289948444,15.068338698456145,4.147111274136904,16.527786678230076,3.404912704913679,0.33023105446118767,28.95876458140252,16.313017153933373,7.883827054518624,17.644576093951947,3.3435854590611886,0.5553086774395194,32.58864855414723,17.13093826494078,10.156018552832487,34.32764741770381,6.014112494575763,0.09186249971543849,50.41120743141129,34.57702749646488,8.809972775942176,1869.0445947054534,550.6789442329975,0.18019060309802956,3169.7095667151616,1795.1132302027884,747.9420678049361,00109.mp4,1
-2.542627547507842,2.263555253886669,-1.7384152798978094,1.51902030186281,-1.1305585425516067,1.0418532626705799,-0.7595489751893797,0.7528974540161693,-0.5319371218257323,0.5719771020522068,-0.38818758698900097,0.45747288675348413,-0.2946509630901608,0.37782780085646106,-0.22467225900342078,0.316020496262227,-0.17052909591878054,0.2687896498326343,-0.12923612809643967,0.2327775301497445,-0.09821449298270366,0.20638625470989158,-403.08395,51.167683,0.21669484674930573,-237.61433,-401.38348,-504.5944,193.79796,26.86275,-0.2683334946632385,254.05061,193.65457,113.84397,-19.183435,28.930746,-0.41381701827049255,42.887802,-17.42167,-119.79692,7.238215,24.104118,0.9523965716362,85.21499,3.808465,-34.54875,1.6459829,16.627434,-0.3115318715572357,57.395172,2.988031,-46.77015,-10.2303705,14.2267475,-0.7905734181404114,21.415857,-7.795027,-61.80171,12.793579,13.042325,0.5555004477500916,56.686436,11.609089,-23.186136,-6.6684365,12.742191,-0.7240666151046753,23.104187,-4.3545656,-52.02024,-3.720415,9.750824,-0.44013822078704834,26.369535,-2.6858537,-38.528877,-0.689047,8.08275,0.36896100640296936,28.427317,-1.3913178,-25.061314,-15.619509,10.941113,-0.5548135042190552,8.228376,-14.224325,-60.8132,-1.8960289,10.377151,-0.1913759708404541,24.197708,-2.0085084,-37.330692,0.04073028737259343,0.03463502144443612,3.4814565362765215,0.2421875,0.03125,0.01123046875,1246.3774010387174,680.7587642616627,1.7866925476186526,3542.2119140625,1001.2939453125,462.9638671875,706.9044366670587,345.65423268298446,2.6293196909308403,2356.138116798919,607.460938577412,353.944154662218,20.415020482489066,5.906105960259352,0.8931052639443209,50.19746784216989,19.808307810354613,4.687607702223741,10.969702151752465,4.34062706382578,0.438196110808062,24.75028674433132,10.555177439149197,2.0916482807339896,14.522418530592017,4.693556229396016,0.5943673352075485,30.6418689493421,13.857552374653702,5.8323505421211586,15.158409028829075,4.142929645717948,0.7823692883431317,31.970261878820516,14.567048725429647,5.67578187393992,17.00036629153889,3.414183499139725,0.6982970046049873,29.43992022983916,16.57009895278151,10.29059634477251,17.64541041031441,2.639473922600988,0.38076964216341674,26.05803137410723,17.459823080295905,11.14785225977911,31.69745685391046,6.09308195653528,-0.1416825389822923,48.57976763071787,31.490637476405663,5.3613583140601655,1573.6233989526513,400.3849445558715,1.5745687009047529,4334.941335356424,1486.2116539528743,874.1783949125103,00206.mp4,1
-2.4380946339679124,2.2142851347586125,-1.7476281809750838,1.5508169888863277,-1.1874324877004172,1.099936347825327,-0.8264580143212543,0.8068585140208511,-0.5846936744692084,0.6067490058024892,-0.41989617051722106,0.4712032916867238,-0.3072836210381172,0.3762667259979107,-0.22688403688825248,0.309140588880389,-0.17251824569945978,0.2668609012446464,-0.14088362507648752,0.243648816465424,-0.12346137224346969,0.22946774732818204,-330.90665,60.30362,-1.1540939807891846,-213.92917,-314.87048,-626.01917,169.6649,41.68606,-0.7781933546066284,251.31981,176.93712,0.0,-26.927559,35.518368,-0.7849221229553223,45.72837,-24.116867,-138.24149,60.15428,29.123112,0.9089863300323486,141.23735,53.998425,0.0,20.324926,15.951091,0.011020060628652573,69.831985,20.582478,-29.068748,-8.324442,15.34807,-0.4603826701641083,21.587048,-6.558873,-47.003624,27.61825,14.486769,0.6417622566223145,74.785545,25.47143,-2.381691,-15.566232,14.782012,-0.4239826798439026,18.314121,-12.965952,-50.68702,-14.042742,12.584717,-0.18190640211105347,23.640875,-12.487334,-53.38772,4.4997654,8.819913,0.042427655309438705,24.543293,4.2033625,-20.39719,-11.091792,7.2438364,0.054174188524484634,9.555075,-11.445741,-36.05529,-4.8015985,12.625265,0.4550856947898865,27.242493,-6.37663,-34.07398,0.05261350145526961,0.06132255595397681,2.1221410279331465,0.26318359375,0.02783203125,0.0,1756.72409955193,928.7084898827882,0.4999111490939642,6503.02734375,1706.50634765625,0.0,894.2996207674978,610.1809580178468,1.6830903406245377,3081.9767343174262,678.8264191074128,0.0,13.80766110586826,5.60642973300023,0.739364347532492,39.03527778385867,13.330450941569168,3.0577789834731464,12.381187573429454,4.607875435453375,0.14390997818722417,26.091746539654885,12.669739334355524,3.1658283998030257,17.024228703390463,5.364824156612448,0.25811576470680114,33.34883056429561,16.530621662234473,2.5382305130273153,15.153182339693812,3.976063773309868,0.38013488413725005,29.025716870017796,14.681629232761868,1.2802213420694954,16.89307577747316,3.271136078106741,-0.06232609940596965,26.189347497632596,16.960796408766463,4.5082497684544975,18.139166123133116,3.2924360056937196,0.4025743932362156,29.609646643225037,17.80738592337704,8.59229604718238,37.57989642607445,6.261248793800458,-0.070876070712478,53.86669894889874,36.11453628292976,6.947829728551209,1806.7900869348211,437.67853566041,2.4206814458008536,5937.413898702211,1806.053692050265,0.0,00031.mp4,1
-2.3855344802390785,2.1745570193067176,-1.7295310371588817,1.5545722799714643,-1.212502289275081,1.1365274182403624,-0.8699424534925891,0.849251966980043,-0.6263880710111814,0.6442965889073415,-0.4561488187429792,0.5033336770450342,-0.33765002718159587,0.40118647854271383,-0.247995479253817,0.3225330896201111,-0.18010890251592265,0.26528953169678987,-0.13288157596142877,0.22695230707976663,-0.1020339599596491,0.20221673740185894,-255.71815,47.67506,0.17158359289169312,-86.59962,-253.47049,-359.61548,192.67714,35.03763,-0.49605777859687805,260.23892,198.11589,85.427216,13.110445,26.97049,-0.6422843933105469,70.363434,17.36475,-81.95543,28.122252,22.746931,0.8752325177192688,106.394684,25.88287,-29.405537,0.9808566,16.59807,-0.12616433203220367,38.012047,1.7419267,-44.738647,-5.9431877,16.132677,-0.22477595508098602,36.30439,-4.5382085,-55.214745,16.292707,14.577742,0.7437848448753357,67.28041,14.767389,-15.412158,-12.787265,15.559107,-0.5009005665779114,20.152431,-11.241152,-63.555794,-8.6328,9.61384,-0.048804860562086105,24.414509,-8.277637,-41.297523,3.4117935,9.552924,-0.032187025994062424,29.98399,3.5363836,-18.580738,-4.0080013,9.135406,-0.32434922456741333,16.14269,-3.4578662,-40.77359,1.8207653,9.929799,-0.05176820233464241,29.99342,1.5991442,-27.62336,0.032032154224537035,0.03670744939403862,3.7355104255179614,0.2666015625,0.02197265625,0.0048828125,1047.5077311197917,835.6974584179467,1.7850075190278059,3639.111328125,710.595703125,269.1650390625,588.3649002427728,414.46287192981254,2.951408240222064,2763.6133564935353,458.0313579077762,249.46640189749607,13.241699816748298,4.976302557538151,1.2135101825843457,43.116943027543186,12.716809309969664,3.270959115408556,10.861406395607046,3.9120219292458382,0.7859938357546115,35.43096082277374,10.651248767407232,1.788746158202403,14.698536413435672,4.155053432685725,0.3149147662845398,27.9479711424025,14.549354731116647,5.518939419844523,16.328092109262876,4.367458289377013,0.5940561175854597,32.66098010797529,15.767147102325502,6.674314218059683,17.24646372269408,3.726789248552021,0.5791802238364776,30.043296955517324,16.72482681909105,8.598492813650788,17.401620738586022,2.520101739134993,0.605511340334004,29.511405575080705,17.202039329504643,10.135029757065187,38.893417909156945,4.895106481921472,0.16009098370955951,55.229903320374945,38.41951262501239,7.769698293729364,1445.1830897841546,495.2157540798466,1.0726260346645997,2875.0495023618882,1275.8077623992306,710.9804525621948,00092.mp4,1
