feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,filename,label
-2.290510094812435,2.1144093381268667,-1.7136229407705015,1.5559190249761758,-1.232494781784549,1.1571525149559083,-0.903794309092316,0.8836861853847207,-0.6736087075536353,0.689796172474242,-0.5116377211763127,0.5552497991617594,-0.3992320685002086,0.4597673703560746,-0.31623490868469467,0.3858766855972995,-0.24901521816353828,0.32385779733955417,-0.19164615043978772,0.2712354732601034,-0.14405580998999953,0.22890234933527379,-503.70804,116.61776,-0.7048353552818298,-297.65283,-461.6138,-701.8829,127.69507,77.232185,-0.5910007357597351,254.11346,153.26584,0.0,-10.269368,32.02759,-0.7905809283256531,67.67648,0.0,-124.19791,26.698088,27.155092,1.1892412900924683,140.37317,22.331696,-12.782153,14.341745,19.018698,0.5898667573928833,76.180275,11.433249,-31.128563,3.373649,18.009926,-0.051955509930849075,50.53621,0.0,-42.610443,16.65933,15.366109,0.16836881637573242,71.369514,16.990982,-30.720442,-6.4457436,12.495364,-0.44801780581474304,27.555878,-1.9308801,-37.834366,-3.1016922,10.544244,-0.5821047425270081,25.658136,0.0,-36.79792,0.48756096,8.121571,-0.17730358242988586,22.470736,0.0,-23.514942,-6.2552285,8.285478,-0.4621320068836212,21.010948,-5.3734455,-34.151306,3.3025599,8.662183,0.04692991077899933,26.914066,1.2255795,-24.011599,0.03647804480247981,0.05264704968867287,2.6086256789325755,0.2685546875,0.01953125,0.0,1261.1328969777248,1093.968299527315,1.2811383019687947,7353.5888671875,1033.59375,0.0,684.8301949972001,627.7981161525211,1.5714244893717018,3230.0962280823724,546.0215065920108,0.0,12.127583845005926,4.402426625315281,1.0385712920973762,34.94041041943824,11.125092572709626,0.20336706082844103,9.549156507894509,3.742520581900189,0.9208932925864077,25.35728266793629,9.069674417495065,0.1532814194862553,12.936780455034897,4.407980318280742,0.99687007856736,35.995360194577074,12.040163614823577,1.0254978089145794,13.550202854492758,3.972776520875205,0.686236948608703,30.411936180522627,13.29264212507668,1.4217917137284886,14.760162320147609,3.927704632158277,-0.0321366402163204,27.311951160475772,15.056382978226244,4.333719660445887,14.645229359657497,3.4111592928259795,-0.28476639203022114,24.671664072649293,15.152991569040722,6.120537386911849,26.55777801541972,9.96655070017246,-0.5883586941223513,51.73213711136249,28.89366223168373,9.069674417495065,1552.6125741610367,978.3293850999743,0.49626083322915393,6273.615791917547,1648.896072341026,0.0,00109_fake.mp4,0
-2.315294293794477,2.135618323255073,-1.7275907419883316,1.5652619511440815,-1.236103182258777,1.1578111275021332,-0.8993607411526152,0.875905589398988,-0.6598685675528072,0.6717788687829879,-0.4871738035014802,0.5267284273692612,-0.3650170477275397,0.4227658493118076,-0.27569888955132027,0.34588647960302865,-0.20996638775159232,0.2905767628434619,-0.16437017883722252,0.2535488328929396,-0.13436088299319568,0.22892250500559638,-485.67657,128.09201,-0.6111819744110107,-263.4197,-440.0229,-684.86426,141.81612,91.91087,-0.5685245990753174,288.04083,175.41147,0.0,-3.5838668,29.000774,-0.9721691608428955,60.024162,0.0,-115.80621,16.377993,23.008324,0.837860643863678,89.49842,12.359768,-27.598433,16.530819,18.5003,0.5322514176368713,68.65724,13.21077,-23.259367,3.9002354,12.487872,0.06102420762181282,43.43312,0.0,-31.424429,12.245621,13.221298,0.510860025882721,47.31134,10.505377,-20.459164,-5.235175,8.221597,-0.6416894793510437,14.6526165,-3.3737874,-27.60425,-5.8451786,8.589006,-0.7894278168678284,14.455435,-2.7893717,-35.147255,-0.5163149,6.7411375,-0.7992264628410339,15.111828,0.0,-31.548101,-8.321476,8.78323,-0.715467095375061,9.60408,-6.9993153,-41.528328,-0.7893882,8.045932,0.08994439244270325,23.123806,0.0,-23.330547,0.02122696586277174,0.030713574591901084,3.2020335712965906,0.2119140625,0.01416015625,0.0,852.0633863366169,877.729310076195,1.6005828792038779,5404.833984375,678.2958984375,0.0,452.82313368598585,451.65659476336083,1.6874805830841426,2223.3430981668216,380.639171786578,0.0,15.075351517046727,5.012397122356263,1.1929945404996354,42.20033031528227,13.236882341861833,0.772489755730497,12.177321146057158,4.336317742985399,0.3440150671862878,31.90124441467505,12.969400359619677,2.553596755577054,14.921285866001018,4.19937308592213,0.6861363049553769,36.8794876960258,13.261833198561472,1.7185009824896795,13.940740360015901,3.306951485799398,1.246135864117943,34.9549416288593,12.969400359619677,3.774613841993464,15.370132440715379,2.94568660167559,0.5912345642572242,24.510071315457164,14.70058561555826,2.6153486148719622,15.709926481151989,2.922582997748443,0.8079767475154092,25.408304300112636,15.21597907751179,6.343023635090013,25.596063032019774,8.112181030307962,-0.5167627453359638,42.38019193765627,28.225449517828345,8.258758607245419,1143.6528150462377,863.9644704848407,0.9730996108612948,5734.0930951429955,1204.1560166780937,0.0,00010_fake.mp4,0
-2.3024303118056797,2.108120287327935,-1.6963273495396476,1.5360354564338816,-1.21734424588065,1.1467946602551575,-0.8979789893478101,0.880335771860695,-0.674737194820581,0.6952327263044997,-0.5225700104392812,0.5691079093097984,-0.41541785671324755,0.47584873616220047,-0.33325815318590984,0.4033412874856311,-0.26926909237024904,0.3466618194556588,-0.21859175680760798,0.3007884328243455,-0.17666317740456686,0.26232105089542673,-386.06573,75.65776,-0.0491584874689579,-230.86827,-383.85178,-516.15,109.48558,57.12648,-0.38919660449028015,208.48416,116.83716,-0.3474625,17.684559,28.93494,-0.1336275190114975,84.88962,16.092999,-54.406998,16.221682,21.57312,0.07312262803316116,74.48023,15.981874,-33.04781,22.75238,20.40741,0.47559165954589844,78.18828,20.561613,-25.841097,4.88673,16.167408,-0.47970375418663025,37.249893,6.5430856,-38.97989,-5.0741587,14.591132,0.04150942340493202,30.889427,-4.778659,-38.88325,-4.881224,11.095681,-0.22791747748851776,23.607458,-2.6673083,-32.14747,-1.9806772,11.769577,-0.406260222196579,31.426424,0.0,-39.3099,-3.3732636,9.426083,-0.1918197125196457,25.700226,-2.754373,-33.86535,-2.703052,7.6692634,-0.7365452647209167,16.991322,-1.4178855,-32.293762,1.4001831,9.548539,-0.05615145340561867,25.222208,0.17540252,-25.252003,0.035130896935096155,0.04205127904304595,3.212133709687842,0.2333984375,0.024169921875,0.0,1405.0622089092549,1040.479169392383,1.6812685562410166,7267.4560546875,1227.392578125,0.0,729.2763636831286,544.4198477620561,2.194965562716509,3980.774460961563,612.7929522995669,0.0,13.392486059663923,5.1111567078934295,0.7037074232064376,38.93424164805692,12.829800841622852,0.7969126497734145,9.674681103291508,4.404576969690847,1.1602620810439783,25.116067582367926,8.763338365126284,1.1376022525805247,13.791790817788279,4.067839852095601,0.8228619569159941,35.13092745830687,13.3670922804906,4.390594898001082,14.348098659935221,3.8813170195042757,0.5341771462597855,27.276565110489344,13.802410283869634,4.486369800749415,14.873717575495732,3.0128661981256797,0.4323188692522077,22.95467469335356,14.602895389592696,7.4824824717092895,17.845080372946907,3.2510627575226407,0.21490479499797271,27.341847718281482,17.685578499760055,10.469330844093449,29.748910407247703,5.44762985726272,-0.02682857456059251,46.95488116068558,29.858112364783928,14.86136211258955,1753.7107482516806,897.502500406502,1.7161066789752173,5657.2187967710115,1578.813239281474,0.0,00118_fake.mp4,0
-2.224829137249089,2.0602976587541852,-1.6838714263244148,1.539866152823792,-1.2399509359387946,1.1745512637790352,-0.9379816702252352,0.9198585880907997,-0.719303296097921,0.7314480000942531,-0.5583154949526759,0.5953793678004351,-0.44379869022039464,0.49834493755218745,-0.3601256590922709,0.4245152419821521,-0.2935318941640399,0.3636308400651181,-0.23766965569341938,0.31248669850052774,-0.19097958482067995,0.2699786953364502,-533.94727,106.14241,-0.1417573243379593,-332.33154,-509.74548,-670.8063,109.14829,84.36346,-0.1681402176618576,262.00623,127.06589,0.0,12.395538,27.538868,0.22576527297496796,104.15363,0.0,-83.26165,19.023453,23.283503,0.9518615007400513,99.274475,14.046965,-29.258387,22.457571,22.550587,0.8108838796615601,89.445946,19.56644,-12.181389,2.8070726,19.228407,-0.13078463077545166,53.283897,0.0,-53.52139,0.2423227,15.266652,0.02174200862646103,54.85321,0.0,-52.740757,-3.0311666,10.04823,-0.569792628288269,28.722294,0.0,-37.58329,-4.4193206,10.236256,-0.6112532615661621,21.124653,0.0,-37.739403,-0.9816028,8.313826,-0.4467066526412964,23.36277,0.0,-36.487686,-2.4127674,6.888145,-0.6273666620254517,19.09652,0.0,-29.074219,-1.7604713,6.286198,-0.8906744122505188,16.561148,0.0,-27.424458,0.01939652991418394,0.03252212336191229,3.4265117862776457,0.19677734375,0.0126953125,0.0,781.3317175356218,899.6488816977446,1.8805369360742792,6546.09375,538.330078125,0.0,420.78785755748333,466.9296759349306,1.8786432502199955,2848.6854119339732,372.15605709105705,0.0,14.448820701994228,4.41634736018312,0.2990858656611573,31.22074240410849,15.929415909598298,0.3498957546893635,11.082577282090742,4.19130281259654,-0.0094566727072113,21.868197874612683,10.654867744970485,1.113349721469497,15.044291882349558,3.352405109845444,0.03170267932585224,26.56712125211266,15.929415909598298,3.2967863016623653,15.386286200998548,3.771414506808362,1.0478295386683079,31.80965758712068,15.929415909598298,2.833688703065171,15.622111047540374,2.3446071065038465,0.23169855468679373,26.140975168756782,15.929415909598298,2.9240800304528847,17.189351323808783,2.3694944829852123,0.5321766706810374,26.676280474394872,16.23145223123356,3.220397288006154,22.274672857022953,5.599191878994939,0.37135857916013953,39.850356711154646,22.881329273708083,6.813571108335886,1160.769120276749,997.2170746468008,1.074325912356277,6122.572976160123,1235.0770969365713,0.0,00118_fake.mp4,0
-2.1884593959585494,2.0494130295033672,-1.6979517992302708,1.5661237459397295,-1.2705017832524275,1.200303066864369,-0.958857714508305,0.9334343407140494,-0.7288915047960262,0.7352529873967524,-0.5589452854451064,0.5900428585171822,-0.43453715438249924,0.48259456951808727,-0.3408393617670708,0.40025939304543806,-0.2680673680481077,0.33575978929652545,-0.21094355119589694,0.28527255143078933,-0.16635316645514897,0.2458917528131189,-464.30807,79.58216,-0.6668686866760254,-318.6197,-446.85477,-641.0528,127.000275,58.15334,-0.7358147501945496,219.52399,139.10739,0.0,5.0629516,38.384293,-0.3065322935581207,99.926544,3.706192,-122.79525,30.487118,24.501465,0.7682626247406006,117.627014,28.669762,-19.456406,22.947313,18.72307,0.33524996042251587,81.180084,22.306717,-29.813694,2.177684,19.025875,-0.3030170798301697,48.586517,3.3924851,-51.002724,18.135412,13.374801,-0.052714575082063675,56.757774,18.100151,-22.84047,4.47161,10.714349,-0.051956817507743835,36.582832,4.493,-28.62123,-5.9987826,13.116101,-0.26352083683013916,25.4999,-4.5162086,-38.489647,5.653992,9.420177,-0.09221002459526062,33.9206,5.521674,-29.911413,4.582233,9.07299,0.12096495926380157,29.69339,4.004389,-19.771519,0.2493392,9.737247,-0.024152807891368866,30.151093,0.0,-32.739807,0.028386169315992294,0.03853517053840666,3.05554468539778,0.2197265625,0.01708984375,0.0,1320.3297168533236,938.0315118912731,1.2042748227625728,8828.61328125,1130.4931640625,0.0,686.3379473100198,516.8711084709407,1.8336352651705181,4159.145520926224,572.0299691795124,0.0,13.191792820322778,5.287996061235962,1.4697620977238495,58.9116839982797,12.394683171297057,0.7061265297014856,10.00351847148353,4.268788518198147,0.7730633222498329,36.23484328282012,9.330705076927241,1.642908629079479,13.404070103570106,3.8539394714553206,0.42889101972476873,28.389572200051262,13.268291823779922,3.7927241119035813,14.636136742862483,3.9374786562270025,0.7618568129997466,33.35653361531353,14.260956216170012,3.304543899062489,16.50761751517489,3.6717453757386975,0.5248597040328129,34.388014960578616,15.860075023640238,5.303655103484598,16.602680394095962,2.624825644120573,0.4910850349177762,26.96467302233271,16.262408853043613,5.023894723260916,27.565304000212745,5.619540396238535,0.03818013418450923,43.60969214100831,27.60016268257272,13.610842994856213,1749.9715885231935,713.0460331716699,1.05890338062525,6657.026366915817,1712.390178601171,0.0,00052_fake.mp4,0
-2.3679875723951307,2.163131627271484,-1.7277887450752605,1.5573902942919227,-1.2203237581906092,1.1435849411640626,-0.8773963487613279,0.8529760298002874,-0.6298902212100118,0.6457887707753667,-0.4602947597969664,0.5078752944428998,-0.3459325364906513,0.40992622857431726,-0.26019986138059453,0.33482877967791097,-0.19530105163350106,0.2797750044348287,-0.14933119594063224,0.2416719072238497,-0.11768135488911857,0.2151785281068739,-390.3865,92.560455,-1.0998765230178833,-255.00006,-360.06598,-598.81976,151.8856,66.21298,-1.1233634948730469,247.40622,169.7578,0.0,11.916013,28.529327,-0.5326153039932251,86.211365,12.150831,-89.16736,25.634344,26.112198,0.8468906283378601,109.69583,22.320532,-35.78373,4.342964,19.121738,0.21906888484954834,56.5607,0.5668898,-39.539776,-1.2114431,15.609029,-0.4062891900539398,34.671703,0.0,-52.222626,11.521549,12.257924,0.9308673143386841,55.285965,10.9933815,-22.571663,-17.157957,15.376007,-0.17503751814365387,21.936188,-16.68565,-60.022453,-6.9699497,10.0779505,-0.25078102946281433,18.617792,-5.3279076,-32.138153,5.707075,7.999298,0.3733261525630951,31.13124,4.6314335,-15.394745,-9.257256,9.267516,-0.40535223484039307,15.325704,-8.101327,-37.0223,-0.35306072,9.160184,-0.451943576335907,24.61864,0.0,-34.027267,0.03339304697528883,0.04115957915699684,3.2263522553549566,0.26953125,0.02294921875,0.0,1112.3737614329268,939.0271640428449,1.81455333148016,8171.8505859375,839.794921875,0.0,618.2449034200881,497.69205060126495,2.2969010984617864,4218.495966135363,512.397193614995,0.0,13.86050617764978,4.988777414568711,0.7135321397366141,38.275777891723735,13.780612748113022,3.4070529401192147,10.298739580780568,4.286137922443116,0.6245640455457061,26.994503179684568,9.46582856315218,2.1829449136021104,13.743174579915399,4.2135346682581,0.8502720505974096,33.36417052790718,13.717042904683534,4.503552591422366,14.822638790867392,3.9405749951020135,0.9022652241263824,30.16320870259554,13.864902900464768,7.319353095590132,16.34421060198049,3.101580086382049,0.5536204647909182,26.865584143763517,16.011741973006373,9.603142375885447,16.010312892210255,2.327419509355984,0.39370017187484946,23.792862039340786,15.833352708157049,9.053352442918477,31.973217818929484,7.722410270244182,-1.059305342527031,50.436337086795696,33.73469063569437,12.874190797055363,1509.632817826734,741.2265253825997,0.5185052067233686,6269.621639114624,1502.0224243376615,0.0,00099_fake.mp4,0
-2.285902026748844,2.1061699214208294,-1.7044240777304016,1.547389085678187,-1.2296245772315413,1.1595609347894889,-0.91267352786881,0.8954325520777936,-0.6872539292210513,0.7007219980545994,-0.5199452313283507,0.5595391469148588,-0.40272348716697315,0.46196677032972705,-0.3194149248156079,0.38845324707931517,-0.25304864888939665,0.3281929453379442,-0.19868195368140515,0.2797029228130821,-0.15599029256183558,0.24255315274839095,-583.0317,113.53369,-0.2557208836078644,-346.14554,-547.4489,-739.972,109.530556,80.03553,-0.17831070721149445,257.52237,126.82182,0.0,5.1224613,25.657425,-0.6108409762382507,79.72403,0.0,-110.473694,29.01229,27.12479,0.7781925797462463,121.33931,27.261116,-17.532997,10.868189,15.507908,0.6657423377037048,69.84476,7.078721,-24.622372,-4.1227465,14.879824,-0.6377943158149719,36.18032,0.0,-57.04759,15.472286,16.058258,0.8311851620674133,67.73064,13.100946,-19.39352,-2.754203,10.778033,-0.44216182827949524,28.12085,0.0,-35.831734,-5.0648384,10.094581,-0.7032557129859924,16.951984,-1.0530905,-36.813282,9.374253,9.412559,0.5343012809753418,34.192146,8.297237,-8.643656,-3.557814,7.8449287,-0.5492658615112305,15.8516035,-0.45842445,-28.328999,-10.1803,11.643733,-0.3701504170894623,16.132832,-8.754225,-43.532063,0.02898470484016888,0.04150620729959569,2.546259495408166,0.23974609375,0.01806640625,0.0,1178.4558414693909,1099.7357179702058,0.7141054959344382,5447.900390625,893.6279296875,0.0,625.0585502903563,583.6547937389884,1.1471391261262758,2531.013395151617,523.796017349021,0.0,13.900851735422785,4.5535971252872525,0.9027479830724385,45.84706682039217,14.800189881556815,0.46815111851469027,11.473810424814117,4.439804762254467,0.08888691942109844,28.870432484412937,11.41471231936578,0.5795098274574926,15.901939723475666,3.669705515665698,0.21320440557268008,33.662444266308086,16.086705997052704,3.672351714903243,15.666058727860504,3.6075720261704043,0.7257044819947589,35.859437053355364,16.086705997052704,3.557546769785631,16.411257103897775,2.7881432356954723,0.4557607514996122,27.00552457188938,16.086705997052704,6.520996782843703,16.311956008520962,2.2005179604364544,0.5497488071533675,24.61589423329294,16.086705997052704,6.260704194767477,23.685317717017753,6.285058303350371,0.1956342596187401,39.291306105258165,24.331454191591014,8.229396203939054,1635.0609648717232,1206.911714678905,0.35834830197449424,5714.210105701963,1708.0957801900913,0.0,00109_fake.mp4,0
-2.322371629854682,2.134888817290404,-1.7209635744054346,1.5534607273830299,-1.2188991862258067,1.1362864546065843,-0.8772365691733404,0.8576483608996716,-0.6494661595349598,0.6714882209399311,-0.4975309360118869,0.5463401830584249,-0.39182273608974066,0.4547210620462373,-0.3112481589004837,0.3832548978616788,-0.24740103555022572,0.3261759621748265,-0.19657434037278093,0.28087320570506213,-0.1559357576615094,0.24431219181500138,-518.5643,84.07336,-0.40359875559806824,-367.55612,-503.39832,-697.40546,138.16144,63.16103,-0.4282059967517853,250.61586,148.43896,-0.78514355,10.644182,34.776814,-0.5967686176300049,74.41768,12.2343235,-110.00497,14.009445,27.005539,0.2774859070777893,94.07904,14.012487,-56.898613,14.126879,19.038958,-0.055974122136831284,65.94469,15.327796,-34.357155,10.396374,16.682446,-0.3110281229019165,49.103863,11.6942215,-32.58988,16.062214,14.583779,0.4703735113143921,72.872604,14.945211,-27.587624,-1.530798,12.793817,-0.27833226323127747,32.75859,-0.7489892,-44.87534,-0.921772,10.79854,-0.36623260378837585,26.684332,0.0,-36.047775,2.642402,10.512569,-0.26208409667015076,32.09415,3.1862397,-26.536835,-7.0492296,10.297873,-0.33018529415130615,23.375471,-6.330388,-36.95544,1.1368363,9.301481,0.028402283787727356,30.505627,1.1226392,-32.217964,0.039862661912514155,0.04896617966288524,2.3920068261126275,0.2451171875,0.02294921875,0.0,1249.7793057226784,982.971102531462,1.3643332655810645,5760.1318359375,904.39453125,0.0,729.5263834194652,539.4067783983478,1.6851492881425112,2519.437509826868,549.6181902067018,0.0,13.671617838176847,4.950072621675011,0.6821339242695067,44.363970331326485,13.264940584358264,1.9620405970675856,11.057927782980354,4.451064108506362,0.5759631325017857,30.602943357007685,10.496718648880488,2.1598836150346106,13.664721669721958,3.935102739308198,0.5387646449623156,29.882111072333604,13.222145676840968,4.242422839589381,14.834425573229955,3.5802524649610596,0.590116037214048,29.98245539295091,14.544075200797709,6.123903693198084,16.558603088506032,3.113494640246884,0.44877111503611034,27.567378340248126,16.312537147194845,8.699971336362701,16.601188064373133,2.5358877553677734,0.4704264242966777,27.424178984970887,16.403860117834995,10.405286420152333,25.36179099221137,5.181093178256275,0.43814425993449035,42.247425001864755,25.21120543323226,13.740459839574335,1914.994948858381,842.2556569415808,1.0213727033979612,5874.183118224304,1773.6950170106807,0.0,00206_fake.mp4,0
-2.4146325818709196,2.204733337601454,-1.7502751814182589,1.557331035214562,-1.1949830512194248,1.1055921643122222,-0.8337997994670581,0.8157349882796253,-0.5976569477744127,0.6206266320776661,-0.4348785765832501,0.48384921034662026,-0.3190991590122843,0.38529980827845484,-0.23519785421045056,0.3143959320701202,-0.17620201675360272,0.26644598252027357,-0.13823633061718413,0.2370376685789252,-0.11569319320032,0.2196079328472421,-462.16937,114.68125,-0.900684118270874,-308.58813,-422.63535,-683.3675,142.33664,71.39876,-0.9857280254364014,237.44351,166.94864,0.0,-3.6489735,35.201763,-0.5695793032646179,89.58477,0.0,-134.10933,44.61711,27.248589,0.07163453102111816,116.14871,46.718746,0.0,20.511473,19.1625,0.24169553816318512,70.91772,20.491932,-21.171036,1.3727614,15.836383,-0.293668270111084,47.278854,0.0,-45.893036,19.65877,14.343248,0.4315320551395416,64.20053,20.08208,-7.065793,-9.809981,12.496576,-0.055633723735809326,21.308594,-9.838578,-37.47537,-6.9174824,11.129423,-0.5927750468254089,16.403698,-5.486976,-40.55697,3.4021652,7.783994,0.6657314300537109,31.204807,1.1149011,-13.717293,-9.246035,8.732258,-0.5189170837402344,10.290282,-8.303741,-34.64046,-4.1670966,11.13828,-0.0914408266544342,24.003956,-3.1511385,-35.683495,0.029220655487804878,0.04614972006242173,3.1032291325287624,0.251953125,0.015625,0.0,1104.758360327744,1044.120405155161,1.3975489034057993,6696.826171875,829.0283203125,0.0,597.4085458577489,559.9286400764232,1.860362384251598,2897.4626397076227,459.90098096012366,0.0,14.503358632286204,5.423259169519037,0.7147261502591925,34.14062762316519,13.397604786765072,2.3901082028903025,12.505036323709326,5.317977262190939,0.514105998496082,28.403881968149097,10.900288995237503,2.165735258592669,16.06496482011252,5.631959790519913,0.4933372377293569,34.63360208444719,15.514853368618565,4.609562582810794,14.275310732332963,3.6319881748298535,0.6708607595540208,27.325389670009713,13.599907198069996,5.5735194385229905,15.008155874912708,3.260686810593705,0.45073856276960056,25.201885536511835,15.026033407579988,8.08357148939108,15.176859574279732,2.8924670467819906,-0.006540456634105562,24.530283093817673,15.439620846452984,4.886664056193155,28.780748526492314,9.026797032308538,-0.794797125656774,46.51213625147717,31.275489314576777,10.900288995237503,1517.1636351996851,866.4095959357882,0.783384173609658,6332.818406586269,1537.4375639877294,0.0,00031_fake.mp4,0
-2.3614053193265097,2.1647433124526225,-1.7336247634737096,1.5621446622274426,-1.2226222507361566,1.1447488343103511,-0.8802817948645337,0.8585504771587641,-0.637423229241126,0.6525234463592031,-0.46415307713451476,0.5073396024791442,-0.3413111762653372,0.40162572344654823,-0.24932118356387317,0.32177801580948745,-0.1810322047590953,0.2647106343901593,-0.13454855012748393,0.22772833797006237,-0.10568698443868771,0.20551748732724265,-439.27048,123.582924,-0.7747508883476257,-251.39087,-393.76083,-658.2047,153.40572,86.5627,-0.729823648929596,273.37695,185.6771,0.0,2.8275826,29.57609,-0.6022359728813171,68.81271,0.0,-98.06416,27.09425,23.848284,1.0104329586029053,106.32863,22.95214,-10.799082,10.146666,15.737303,0.5958371758460999,59.57503,7.7557516,-26.281229,-1.5818613,13.064886,-0.10818057507276535,35.53768,0.0,-34.912716,14.361219,13.246592,0.5944053530693054,56.170593,13.951887,-18.05046,-7.307551,12.928729,-0.32497262954711914,28.852055,-4.3235803,-41.840282,-4.448849,9.80408,-0.6519631743431091,27.741581,-1.4134653,-39.640694,-0.04356737,7.028155,-0.1440199613571167,25.824373,0.0,-22.87838,-10.200646,10.037558,-0.32425814867019653,13.407859,-10.1622505,-43.29345,0.40409482,8.659824,-0.1716306060552597,23.167614,0.0,-25.897907,0.02743727811261559,0.04445326689419334,2.986400092592627,0.2333984375,0.015625,0.0,902.3037909201619,949.2960294654076,1.5996193582078417,5458.6669921875,645.99609375,0.0,498.3257226903804,511.84372996708663,2.070580344187927,2415.828656488522,392.9937303344602,0.0,14.333043161835786,5.206040203063556,1.3411261609332124,60.58687817280835,14.155481128037959,1.1614867039949317,11.2003196734654,4.470067564970269,0.5265086442320884,29.028843572030226,9.679139410672846,1.7855241180478316,13.97489300018231,4.603404909866684,0.6329477742860087,31.890913166571284,13.24123573875513,3.336855634179308,13.900686963306983,4.168703494999069,0.8192452925770288,29.757783520808736,13.075321731249526,2.499464884484979,14.378058479478801,3.5610466043745967,0.3825251294063269,25.48058754139514,14.311000369888763,3.890463730084221,14.67186686552181,3.1480158387366024,-0.1403360651119674,24.05756480454757,14.951851270679049,4.001060183566466,27.94835611058351,9.76567353076689,-0.8179944948570173,49.27508910166781,30.39798055732038,4.565043288034076,1253.507479662597,829.9207868815172,0.631094735798673,6053.586227075023,1159.4238333347143,0.0,00092_fake.mp4,0
